174 -79.1515 -48.2565 -47.8635 -47.8635 -4.5725 -3.6335 1.5605 1.5605 1.5745 1.5885 14.7555 16.8995
175 -79.1485 -48.2655 -47.8665 -47.8665 -4.5825 -3.6645 1.5905 1.6155 1.6155 1.7605 14.5005 16.7715
176 -79.1465 -48.2735 -47.8695 -47.8695 -4.5935 -3.6945 1.6045 1.6675 1.6675 1.9325 14.2515 16.6495
177 -79.1435 -48.2815 -47.8735 -47.8735 -4.6075 -3.7215 1.6185 1.7165 1.7165 2.1015 14.0065 16.5355
178 -79.1415 -48.2885 -47.8755 -47.8755 -4.6205 -3.7475 1.6315 1.7645 1.7645 2.2695 13.7735 16.4285
179 -79.1395 -48.2955 -47.8785 -47.8785 -4.6325 -3.7715 1.6435 1.8085 1.8085 2.4315 13.5505 16.3295
180 -79.1375 -48.3015 -47.8805 -47.8805 -4.6445 -3.7925 1.6535 1.8515 1.8515 2.5885 13.3385 16.2375
181 -79.1365 -48.3065 -47.8835 -47.8835 -4.6575 -3.8125 1.6635 1.8875 1.8875 2.7385 13.1385 16.1545
182 -79.1345 -48.3115 -47.8855 -47.8855 -4.6685 -3.8305 1.6725 1.9215 1.9215 2.8785 12.9535 16.0785
183 -79.1335 -48.3155 -47.8865 -47.8865 -4.6775 -3.8465 1.6805 1.9535 1.9535 3.0085 12.7875 16.0125
184 -79.1325 -48.3195 -47.8885 -47.8885 -4.6865 -3.8605 1.6875 1.9795 1.9795 3.1255 12.6365 15.9535
185 -79.1315 -48.3225 -47.8895 -47.8895 -4.6945 -3.8715 1.6935 2.0025 2.0025 3.2285 12.5055 15.9045
186 -79.1305 -48.3255 -47.8905 -47.8905 -4.7015 -3.8815 1.6985 2.0215 2.0215 3.3155 12.3955 15.8635
187 -79.1295 -48.3275 -47.8915 -47.8915 -4.7065 -3.8885 1.7025 2.0365 2.0365 3.3845 12.3075 15.8315
188 -79.1295 -48.3295 -47.8925 -47.8925 -4.7105 -3.8945 1.7045 2.0475 2.0475 3.4345 12.2445 15.8095
189 -79.1285 -48.3305 -47.8925 -47.8925 -4.7125 -3.8975 1.7065 2.0535 2.0535 3.4655 12.2055 15.7955
190 -79.1285 -48.3305 -47.8925 -47.8925 -4.7135 -3.8985 1.7075 2.0555 2.0555 3.4755 12.1935 15.7905
191 -79.1285 -48.3305 -47.8925 -47.8925 -4.7115 -3.8975 1.7055 2.0365 2.0555 3.4955 12.1925 15.7815
192 -79.1285 -48.3295 -47.8935 -47.8925 -4.7065 -3.8935 1.6995 1.9835 2.0555 3.5545 12.1915 15.7525
193 -79.1285 -48.3285 -47.8945 -47.8925 -4.6985 -3.8865 1.6905 1.9025 2.0555 3.6435 12.1905 15.7055
194 -79.1285 -48.3275 -47.8955 -47.8935 -4.6865 -3.8775 1.6775 1.8015 2.0555 3.7555 12.1885 15.6405
195 -79.1285 -48.3255 -47.8975 -47.8935 -4.6715 -3.8665 1.6615 1.6865 2.0555 3.8845 12.1865 15.5585
196 -79.1285 -48.3235 -47.8995 -47.8935 -4.6525 -3.8525 1.5635 1.6405 2.0555 4.0265 12.1845 15.4625
197 -79.1285 -48.3205 -47.9025 -47.8935 -4.6315 -3.8355 1.4335 1.6175 2.0555 4.1765 12.1805 15.3535
198 -79.1285 -48.3185 -47.9055 -47.8935 -4.6065 -3.8165 1.3005 1.5905 2.0555 4.3335 12.1775 15.2315
199 -79.1285 -48.3145 -47.9085 -47.8935 -4.5785 -3.7955 1.1655 1.5635 2.0565 4.4975 12.1735 15.0995
200 -79.1285 -48.3115 -47.9125 -47.8945 -4.5475 -3.7705 1.0285 1.5295 2.0565 4.6645 12.1685 14.9575
201 -79.1285 -48.3075 -47.9165 -47.8945 -4.5135 -3.7445 0.8915 1.4925 2.0565 4.8355 12.1645 14.8075
